# TERNA average load,,,,,,,,,,,,,,,,,,,,,,,,
# EOP or BOP unclear,,,,,,,,,,,,,,,,,,,,,,,,
# MW,,,,,,,,,,,,,,,,,,,,,,,,
# column is hour of day,,,,,,,,,,,,,,,,,,,,,,,,
Datestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4/2/2015,30199,28146,27145,26659,26716,28416,32931,37591,43049,45314,45543,45559,42968,42678,43358,43297,42537,40708,39535,40504,42276,39577,35682,32522
4/3/2015,29352,27403,26324,26048,25958,27314,31308,35615,41232,43626,43578,43562,41178,40444,40630,40061,39132,37769,37358,39535,40615,38030,34762,31704
4/4/2015,28338,26263,24981,24242,23884,24300,25742,27483,30589,32532,32715,32174,31378,29807,28880,28880,29079,29865,31234,33885,35128,32515,29858,27263
4/5/2015,24252,22059,20741,19918,19605,19892,20474,20949,23437,25944,27717,28730,28293,25505,23670,23375,23286,23204,24048,26249,29251,28692,27046,24417
4/6/2015,22983,21050,19998,19460,19323,19919,20701,21291,24006,26524,27602,28256,28238,26752,25394,24880,24502,24134,24868,27508,30806,30261,28102,25228
4/7/2015,23848,21990,21236,21014,21285,23797,29433,35174,42055,45047,45400,45878,43248,43302,43758,43666,42639,41256,40263,41714,43700,41109,36792,32578
4/8/2015,29291,27151,26300,26139,26432,28228,32703,38794,44602,46488,46614,46321,44122,43487,44105,43608,42953,41269,40250,41868,43808,41446,37280,33310
4/9/2015,29593,27593,26586,26269,26687,28810,33312,39162,44462,46496,46008,45924,43454,42958,43739,43338,42512,41133,40029,41566,43774,40963,36990,33225
4/10/2015,29557,27454,26477,25923,26283,27911,32298,38184,43242,44954,44819,44499,41828,41326,41961,41635,40774,39043,38258,39888,42077,39464,35684,32308
4/11/2015,29170,27236,26064,25398,25419,25886,27489,30047,33559,35375,35242,34498,32953,31417,31055,30747,30322,30597,31170,33388,36064,33935,31221,28804
4/12/2015,26153,23898,22814,22215,22120,22559,22613,23326,25634,27435,29345,29648,29622,27919,26954,26337,25723,25585,26404,29068,33080,32021,29821,26961
4/13/2015,24072,22451,21720,21508,21998,24278,29258,34896,39830,41145,41451,41452,39235,39102,40185,40250,39806,38493,37306,38727,41663,39216,34994,31744
4/14/2015,28303,26366,25577,25156,25553,26992,31131,36767,41958,43929,43771,43175,40742,40304,40992,41033,40651,38957,37971,39124,41471,39028,35035,31742
4/15/2015,28572,26822,25846,25431,25771,27257,31054,36060,41267,42691,42881,42787,40761,40454,41252,41119,40602,38951,37802,38960,41580,39335,34946,31300
4/16/2015,28437,26627,25843,25315,25592,27046,30762,36116,40683,42166,42268,42204,40587,39775,40574,40431,39791,38724,37754,38970,41598,39003,35238,31929
4/17/2015,28638,26682,25699,25477,25678,27190,31206,36436,41409,43431,43744,43582,40411,39561,40927,40796,40360,38937,37868,38614,40745,38327,34485,31541
4/18/2015,28728,26767,25688,25233,25020,25494,26562,29412,33417,35310,35224,34341,32835,30921,30538,30381,30306,30833,31392,33034,34773,32500,29799,27564
4/19/2015,25085,23238,22260,21768,21681,21957,21592,22503,25168,27739,29608,30590,30586,28619,27277,26976,26125,26033,26607,28521,31705,30985,28742,26290
4/20/2015,24273,22749,22050,21910,22364,24505,29022,34871,39640,41170,41242,41348,39005,38903,39663,39748,39370,37964,36679,37801,40684,38814,34753,31224
4/21/2015,27707,25768,24953,24693,24911,26457,30166,35646,40758,42266,42288,42369,39838,39797,40733,40569,40064,38374,37342,38040,40544,38523,34547,30932
4/22/2015,28782,26919,25993,25601,25928,27116,30590,36236,41169,42458,42612,42583,40773,40733,41220,41037,40551,38843,37713,38903,41334,39268,35022,31305
4/23/2015,28460,26794,25942,25572,25768,27110,30560,36240,40873,42434,42809,42534,40085,39544,40543,40584,39680,38991,37971,38847,41223,39158,35138,31783
4/24/2015,28556,26552,25585,25192,25526,27120,30521,35574,40315,41796,41772,41426,39459,39402,40239,40364,40167,38600,37290,37817,39856,37763,33907,31038
4/25/2015,27625,25716,24372,23819,23359,23003,22150,24076,26939,28799,29174,29599,29372,27713,27367,26848,26831,26819,27853,29402,31612,30656,28365,26048
4/26/2015,23688,21852,20843,20354,20230,20647,20449,21888,24251,26406,27889,28628,28692,26882,26297,25765,25457,25956,27183,28426,30953,30284,28089,25645
4/27/2015,23091,21594,20998,20871,21234,23202,27669,34176,40423,42153,42505,42703,39502,39289,40640,40656,40926,40491,39303,39955,41010,38687,34278,30954
4/28/2015,28061,26342,25560,25366,25522,27132,30645,36169,41103,42441,42393,42567,40445,40440,41653,41259,40880,39507,38428,38802,40220,38332,34419,31020
4/29/2015,28716,27037,25961,25604,25928,27006,30153,35990,41316,42825,42651,42992,40887,40828,41538,41413,41078,39363,38135,39026,41018,39010,34799,31290
4/30/2015,28057,26219,25141,24854,25053,26465,29899,35812,41622,43312,43071,43378,40808,40331,40267,40025,40206,38415,36871,37483,39186,37515,33549,30099
5/1/2015,28113,25997,24589,23832,23084,22370,20761,22377,24895,26838,27609,28304,27989,26904,25883,25315,24823,25260,26608,28476,31391,30804,28410,25705
5/2/2015,23899,22012,21045,20726,20917,21735,22510,25426,28586,30599,31164,30852,30434,29404,28237,28430,28216,28748,29583,31032,33240,32261,29424,26879
5/3/2015,24539,22400,21477,21030,20895,21071,20271,21970,24515,26805,27875,28405,28464,26941,26557,26351,25437,26011,27012,28287,30980,31068,28988,26079
5/4/2015,23639,22241,21388,21223,21912,23922,27978,34701,40465,42140,42675,43083,40695,40062,41023,40809,40804,39948,38419,38631,40247,38922,34781,31335
5/5/2015,28472,26840,26150,25792,26175,27330,30283,36251,42097,43855,43892,43883,41750,41725,42539,42959,42914,41501,39975,39918,41326,39833,35650,32218
5/6/2015,29010,27405,26672,26415,26834,27958,31063,37025,41685,43842,43960,43425,40898,40744,42300,42502,43075,41194,40221,40612,41925,40864,36748,33080
5/7/2015,29614,27637,26555,26304,26523,27613,30429,36630,41167,42897,43584,43836,41930,41498,42455,42723,42532,41109,39879,39956,41362,40429,36453,33231
5/8/2015,30035,27957,27039,26559,26822,27765,30743,36864,42291,44211,44963,45287,42996,42438,44016,44025,43742,41963,40295,39840,40975,39440,35745,32656
5/9/2015,29852,28002,27184,26674,26334,26246,26308,30190,34024,36122,36234,35654,34495,32855,31813,31830,31843,32130,32132,32703,34177,33626,30978,28653
5/10/2015,26220,24099,23224,22689,22552,22458,21677,23871,26360,28605,29788,30235,29912,28143,27452,26974,27056,27076,27581,28596,30802,31944,30125,27474
5/11/2015,24991,23515,22733,22602,23127,24600,28431,34541,39703,41231,41484,41587,40128,39965,40601,41089,41342,39593,38243,38460,39800,39376,35353,32068
5/12/2015,28983,27498,26536,26217,26347,27407,30360,36385,41562,43540,43343,43453,41404,41311,42484,42924,42640,41595,40155,39827,41507,40825,36801,33069
5/13/2015,30036,28183,27245,27078,27232,28200,31202,37207,41779,44137,44482,44695,42252,42386,43784,44249,44414,42722,41016,40478,41190,40154,36050,32708
5/14/2015,29837,28036,27099,26692,26928,27978,30770,36864,42648,45148,46334,46623,44251,43844,44788,44720,44231,42858,40996,41085,41707,40966,36356,33024
5/15/2015,29800,28019,27306,27120,27432,28619,31533,37523,42277,43902,44305,44507,42143,41799,42626,42404,42991,41566,40403,40009,40004,38649,34978,32420
5/16/2015,29958,27658,26841,26129,26114,26023,26320,29553,32649,34698,34546,33806,33275,32265,30847,31032,31395,31190,31615,32447,33143,32887,30565,28772
5/17/2015,26951,25032,23791,23089,22983,22632,22017,23735,26235,28892,30073,30855,30948,29403,28929,28157,27652,27619,28168,29232,30815,32110,30285,27680
5/18/2015,24787,23295,22588,22401,22988,24583,28668,35288,40651,42499,43072,42917,40872,40811,42246,42683,42423,40838,39474,39146,40152,39809,36173,32727
5/19/2015,29694,28049,27046,26627,26779,27832,30750,37044,42580,45023,45779,46112,43909,43470,44259,44893,43980,42759,41260,40878,41325,40347,36178,32678
5/20/2015,29853,28294,27404,26803,27139,27915,31003,37137,42477,44340,45362,45055,42945,42801,43648,43811,43643,41784,40674,40120,40210,39406,35432,32210
5/21/2015,29487,27987,27129,26926,26910,27777,30589,36791,42003,44213,44490,43682,41867,41357,41995,42402,42008,40850,39469,38947,38986,38390,34660,31687
5/22/2015,29270,27364,26417,26111,26339,27051,29837,36019,41056,42801,42620,42800,40480,40279,40548,40205,40481,39192,38026,38293,38451,38005,34577,31888
5/23/2015,28830,26933,25952,25442,25169,25130,26075,29370,32413,34558,35025,34823,33291,31971,31193,31029,31048,31487,31978,32428,32719,32273,30058,27985
5/24/2015,25806,23999,22837,22370,22177,21575,21401,23261,25370,27327,28617,28297,28362,27363,27194,27168,26798,26604,27025,28128,29823,31428,29613,27227
5/25/2015,24502,22997,22255,22073,22656,23755,27987,34163,39266,41117,42043,42040,39928,40409,41438,41437,41242,40142,38608,38321,38934,38942,35355,32032
5/26/2015,28873,27143,26290,25688,25858,26747,29949,36350,41845,43714,42863,42213,41048,40812,42065,42846,42833,41267,39927,39876,39814,39284,35699,32443
5/27/2015,29344,27574,26426,26085,26330,26914,29786,35990,41110,42403,43327,44005,41295,40493,41362,41856,42152,40691,39135,39175,39382,39435,35871,32510
5/28/2015,29397,27724,26723,26364,26416,26922,30000,35910,40951,42910,43562,43670,41364,40996,41544,41701,41126,39545,38031,37739,38339,38663,35131,31977
5/29/2015,28909,27040,26217,25909,26012,26272,29428,35269,40023,41691,42243,42379,40425,40408,41096,41168,40540,38973,37693,37443,37646,37839,35044,32217
5/30/2015,28606,26480,25342,24716,24513,23857,24551,27909,31471,33646,34335,34008,32758,31497,30839,30250,30303,30533,30625,31195,31684,32131,30246,27876
5/31/2015,25917,23916,22760,22013,21894,21233,21051,23189,25759,27841,28923,29960,29518,27967,27223,27309,26834,27056,27455,28226,29414,30792,29291,26992
6/1/2015,24537,22765,21904,21493,21614,21724,23515,27544,31306,33356,34322,34614,33952,33523,33684,33911,33216,32957,32557,32683,32763,33382,30743,27867
6/2/2015,25801,23928,22831,22170,21967,21059,21027,23358,26102,28347,29485,30096,30093,28904,28310,27969,27565,27813,28130,28796,29861,31477,30205,27225
6/3/2015,25491,23688,22914,22704,23063,23898,28351,34681,40490,43181,44089,44482,42636,42885,44201,44569,44739,43419,41378,40564,40351,40576,37259,33554
6/4/2015,30569,28634,27481,27204,27561,27884,31411,37598,43405,45795,46579,47023,45015,44999,46166,46491,45745,44412,43126,42308,41875,42073,38803,35312
6/5/2015,31940,29829,28706,28356,28388,28574,32081,38323,43838,46551,47535,47904,46158,46308,47315,47075,47253,45486,43816,42942,42053,42103,39146,36221
6/6/2015,33435,31084,29638,28805,28381,27490,28382,31844,35467,38276,39322,39365,38498,37646,36886,36132,36404,36353,36975,36963,36603,36650,34575,32089
6/7/2015,29421,26789,25677,25110,24932,23900,23905,25767,28172,30567,32158,33403,33851,32858,32101,31904,32055,32277,32683,33211,33846,35252,33928,31135
6/8/2015,27932,26199,25299,24988,25360,26314,30770,37368,43633,46645,47758,48242,46312,46559,48143,48297,47981,46104,43836,42465,41413,41422,38253,35098
6/9/2015,31488,29789,28862,28378,28682,28789,32194,38182,43813,46143,47146,47688,45898,45408,46658,47483,47690,45680,44201,43047,41719,42081,39024,35577
6/10/2015,31963,30297,29312,28831,28956,29098,32497,38383,44498,47141,47806,48498,46952,46575,46988,47511,46916,45144,43580,42528,41585,41422,38591,35404
6/11/2015,32297,30462,29325,28868,28994,29131,32278,38073,43663,46436,47510,48363,46936,46719,48083,48207,48210,46771,44593,43768,42759,43041,40006,36865
6/12/2015,33346,31180,29868,29398,29531,29579,32979,38747,44653,47446,48517,48905,47151,46664,46564,46682,46794,45904,44358,43354,41977,42050,39300,35996
6/13/2015,33204,31011,29543,28879,28462,27657,28541,31864,35564,37686,39296,38930,37796,36438,35744,35251,35488,35853,36402,36325,35413,35933,34025,31705
6/14/2015,29386,27269,26105,25476,25020,24184,24132,26038,28361,30529,32118,32658,32622,30534,30500,30349,30185,30328,31053,31720,32405,34034,32776,30280
6/15/2015,27403,25692,24937,24723,25215,26134,30738,37434,43522,45643,46891,47713,45316,44873,46330,47121,47109,44871,43670,42673,41567,41596,38591,35516
6/16/2015,32642,30479,29252,28937,29122,29186,32490,38824,44809,47550,48544,49352,47197,47135,48204,48342,48703,47237,45639,44426,42883,42526,39456,36130
6/17/2015,33230,31015,29788,29403,29696,30068,33752,39542,45397,48148,50032,49724,45975,46040,48215,48119,48056,46030,44725,44041,42818,42791,39941,36453
6/18/2015,33247,31277,29992,29815,29865,30025,33220,39376,45524,47887,48959,49144,46897,46505,47225,47420,47569,46230,44382,43503,42454,42683,40188,36393
6/19/2015,32980,30900,29501,29137,29357,29718,33163,38865,44751,47568,48035,48247,46476,46443,47512,47548,47303,45808,44140,43448,42217,42048,39562,36236
6/20/2015,32863,30524,29156,28266,27977,26920,27618,31263,34990,36984,37237,36561,35480,34715,33476,32669,33625,34295,34615,34627,34221,34474,33067,30666
6/21/2015,28078,25930,24716,23938,23736,22820,22560,24456,26808,29205,30574,31251,31127,29525,29215,28753,28487,28466,29042,29708,30496,32190,31250,28698
6/22/2015,25932,24196,23473,23180,23743,24702,29277,35458,41353,44259,45312,45452,43469,44163,45006,45008,43795,42454,41005,40368,39563,39975,37149,33930
6/23/2015,31056,29171,28418,28064,28128,28541,31863,38314,43990,46714,47607,47716,45558,45014,45949,46367,47080,45426,43549,42752,41373,41133,38495,35238
6/24/2015,32123,29977,28814,28221,28328,28740,31978,37952,43720,45846,46663,47174,44805,44482,45687,45823,46019,43977,42258,41804,40825,40940,37989,34684
6/25/2015,31879,29724,28633,28125,28366,28407,31706,37770,43427,46264,47130,47259,45071,44745,45615,45791,45954,44597,42825,42114,41196,41361,38691,35810
6/26/2015,32372,30180,28970,28362,28497,28710,31704,37880,43956,46652,47677,47866,45732,45005,45604,45634,45329,43826,42234,41563,40592,40651,38268,35061
6/27/2015,31941,29638,28404,27655,27507,26839,27632,31104,34683,37216,38320,38258,37134,35737,34399,34157,34483,34569,34750,34641,33944,34315,32773,30477
6/28/2015,28203,26521,25107,24327,24005,23270,23098,25029,27451,29615,31007,31404,31708,30855,30304,30038,29693,29946,30575,31378,31908,33724,32779,30321
6/29/2015,26895,25242,24574,24282,24622,25425,29489,35717,41848,44625,45786,46150,44576,44007,45118,46015,45661,44456,42790,42200,41207,41155,38576,35654
6/30/2015,32330,30195,29078,28653,28733,28769,32109,38271,44176,47223,48254,48644,46594,46386,47865,48448,48586,46941,44765,43681,42518,42595,40184,36882
7/1/2015,33486,31209,30066,29424,29542,29734,33103,39200,45237,48264,49543,50050,48494,48265,49373,49686,49675,48182,46255,45017,43735,43583,40944,37645
7/2/2015,34219,31979,30769,29960,29860,30278,33543,39684,45843,48842,50542,51262,49802,49690,50654,50949,50818,49458,47501,46330,45148,45012,42424,39175
7/3/2015,35537,33164,31661,30785,30738,30895,34222,40342,46390,49911,51686,52507,50961,51005,51872,52140,52120,49894,47702,46468,45036,44770,41882,38649
7/4/2015,34962,32549,31028,30204,29783,29010,29724,33156,37170,40064,41351,41502,40566,39523,38929,38649,38891,39237,39621,39828,39208,39161,37470,34918
7/5/2015,32211,29986,28502,27477,27119,26067,25447,27463,30003,32068,33957,34976,35591,35143,35076,34589,34663,35218,35922,36634,37016,38729,37585,34941
7/6/2015,31718,29483,28298,27735,27892,28834,33322,39821,46606,50500,52529,53710,52709,53222,54430,54652,54480,53001,50800,49476,48349,48251,45510,42024
7/7/2015,38495,35809,34408,33788,33541,33844,36884,43175,49923,53711,55664,56859,55472,55769,56905,57086,57002,55000,52766,51339,50004,49871,47120,43684
7/8/2015,39956,37300,35766,34845,34693,34908,37859,43857,50691,54175,56268,57242,55896,55513,56692,56890,56809,54987,52249,50501,48908,48647,45493,42191
7/9/2015,38878,36299,34840,34052,33719,33960,36722,41978,47964,51611,52766,53370,51862,52345,53544,53860,53566,51388,48799,47264,46099,45940,43538,40490
7/10/2015,36983,34483,33047,32366,32289,32768,35569,41116,47222,50573,51770,52112,50258,50022,51200,51326,51055,49636,47557,46201,44920,44575,42212,39295
7/11/2015,36044,33766,32108,31157,30791,30012,30515,33536,37439,40150,41422,41212,40068,38928,38472,38355,38646,38914,39267,39380,38764,38848,37118,34776
7/12/2015,32172,30055,28468,27550,27167,26357,25751,27061,29854,32003,33739,34781,35234,34742,34495,34138,34010,34400,34807,35399,36047,37659,36564,34108
7/13/2015,31550,29494,28276,27744,27972,29151,32934,38950,45858,49417,51222,51867,50729,51057,52867,53398,52992,51416,49126,47668,46744,46698,44029,40773
7/14/2015,37289,35004,33596,32680,32513,33047,35860,41670,47934,51536,53172,54276,52855,53158,54588,54762,54883,53230,50953,49616,48213,48190,45616,42528
7/15/2015,39088,36624,34993,34243,33949,34529,37367,43177,49709,53379,55016,56106,54931,55476,56727,56969,56787,55073,52580,50771,49699,49792,47123,43815
7/16/2015,40465,37657,35930,35163,34962,35285,37835,43594,50318,54265,56111,57185,55869,56264,57477,57707,57314,55161,52906,51430,50368,50315,47540,44253
7/17/2015,40934,38003,36204,35286,35081,35420,37812,43655,50089,54177,55959,57032,56046,56200,57086,57199,56543,54883,52868,51177,49666,49379,46459,43230
7/18/2015,40125,37215,35442,34390,33639,32855,33052,36322,39999,42872,44398,44888,44420,43630,43474,43312,43221,43244,43344,43297,42612,42836,40647,38195
7/19/2015,35829,33199,31624,30488,29902,29211,28113,29892,32323,34905,36559,37788,38901,38722,38538,38418,38302,38127,38564,38977,39664,41470,40144,37577
7/20/2015,34781,32393,31045,30249,30374,31606,35279,41598,48657,52923,54717,56140,55092,55778,56932,57276,57076,55332,53353,51977,51039,51110,48132,44548
7/21/2015,41409,38681,36997,36119,35756,36213,38665,44333,50754,54994,57063,58361,57441,57732,59102,59349,59090,57265,55072,53483,52571,52558,49426,46120
7/22/2015,41795,39147,37436,36557,36303,36815,39194,44722,50659,54833,56977,58514,57625,58279,59425,59648,59044,56854,54258,52466,51250,51330,48541,45139
7/23/2015,41765,39602,37998,36977,36568,37229,39553,44715,50709,54882,57059,58173,57617,58038,58801,59017,58583,56623,53691,51935,50755,50347,47285,44268
7/24/2015,40910,38385,36774,35749,35627,36281,38642,43903,49823,53475,55254,56404,55875,56093,56475,56217,55231,53811,51552,49351,47910,47637,44614,41540
7/25/2015,38563,36251,34673,33586,32996,32369,32450,35565,38992,41767,43151,43277,42315,40770,41028,41561,41083,41212,41116,41166,40684,40679,38676,36323
7/26/2015,33848,31627,30359,29279,28781,28154,26599,28141,30259,32332,33764,34943,35009,34338,34260,33759,33888,34338,34946,35562,36393,38050,36735,34269
7/27/2015,32222,30371,29097,28729,28924,30335,33798,39681,46380,50075,51515,52395,50973,51658,52729,52780,51892,50333,48062,46619,45546,45708,42555,39424
